LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_AMT1,BILL_AMT2,BILL_AMT3,BILL_AMT4,BILL_AMT5,BILL_AMT6,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default.payment.next.month
50000,1,1,1,44,0,0,0,0,0,0,50715,50906,29996,29005,26941,30021,2688,1678,1071,1644,4531,1545,1
20000,1,2,1,28,2,0,0,0,1,0,16901,17602,18897,19193,15692,10940,1675,1969,928,231,427,798,1
100000,1,2,1,50,2,1,1,1,1,1,44033,45109,47762,48589,48423,48951,2047,3703,1894,1947,1866,1809,1
211339,2,2,1,35,1,0,0,0,0,0,211613,213778,161598,143432,144583,141325,8998,6413,5128,5139,4786,4785,1
97882,1,2,1,34,2,0,0,0,0,0,43807,41976,35522,33544,29583,29844,1683,2423,1415,1182,1247,3371,1
280000,2,1,1,49,-1,-1,0,-1,0,-1,1005,10879,14094,4382,2097,7887,10608,13295,4313,2097,7887,6084,1
460000,1,1,1,43,1,2,1,1,1,1,281663,286399,292704,297327,301993,298046,10915,12250,10824,10837,856,25429,1
50000,2,1,2,25,2,2,2,2,2,0,27396,27048,27860,29024,28060,29612,378,1573,1902,378,2189,810,1
40000,1,3,2,29,2,1,1,0,0,0,34428,34236,33362,33834,35220,36247,1694,709,1664,1935,1703,1502,1
50000,1,2,1,40,1,1,1,1,-1,-1,20381,15573,13166,613,601,484,2577,272,114,23,9,34,1
415171,1,1,1,35,0,0,0,0,0,0,477087,416849,415441,9742,8576,5237,18410,18163,1647,1575,229,5746,1
10000,1,2,2,23,0,3,5,4,4,4,3311,3209,3107,3004,2902,3302,0,0,0,0,505,0,1
10000,1,3,1,35,2,2,3,3,3,3,129,-116,-116,-239,-138,119,0,0,0,347,258,447,1
130000,1,1,2,25,0,-1,-1,-1,-1,-1,-1988,-1980,-1988,-1985,-1986,-1988,10,1,4,0,0,1,1
200000,1,1,1,32,2,1,1,1,1,1,2148,2148,2148,2148,2148,2148,106,106,106,106,106,128,1
172187,2,2,1,28,0,0,0,0,0,0,18454,19152,20173,17475,18096,12226,1297,1593,274,717,1236,437,1
500000,1,1,1,36,2,0,0,0,0,0,526058,502218,243585,483162,490611,485160,23452,9140,366175,17774,14915,15219,1
80000,1,1,1,35,1,1,2,2,2,2,76889,81493,79199,81234,77179,78684,6887,0,5824,367,3510,2379,1
70000,1,1,1,32,2,2,2,2,2,2,44431,45468,46341,46390,47055,48195,2042,1915,1100,1556,2073,2927,1
96794,1,1,1,28,0,1,0,0,0,0,95089,88672,89401,59990,45661,36873,1282,4966,2624,1360,1406,919,1
260551,1,1,2,35,1,0,0,0,0,0,333691,310420,288709,290809,214861,216508,12055,10990,10981,8128,8487,8576,1
30000,1,1,2,47,4,3,2,2,2,2,26685,25834,25584,26630,26049,25334,0,558,1905,241,0,1969,1
142403,1,1,2,33,0,0,0,0,0,0,70141,63700,54290,49015,45172,42935,4240,2760,2000,2389,1857,1699,1
20000,2,2,1,38,0,0,0,0,0,2,16275,17490,18497,18933,20314,20500,1785,1603,1038,2105,761,185,1
20000,1,2,1,51,0,1,0,0,0,-2,20741,20088,20119,19798,0,0,57,1285,379,0,0,0,1
140000,1,1,1,31,1,1,1,1,0,0,106999,105664,101655,99724,102135,103476,4479,3575,1449,4000,4039,3614,1
30000,1,2,2,46,2,2,0,0,0,0,26782,24452,25601,29163,12633,11063,545,2728,4528,1431,852,852,1
300000,2,1,1,37,-1,-1,-1,-1,-1,-1,5061,1580,252,252,252,196,1584,252,252,252,196,479,1
151827,2,2,1,29,1,0,0,0,1,1,124073,125826,130951,137735,139930,118228,5091,7195,9540,5013,614,503,1
110000,2,2,1,43,0,0,0,0,0,0,110476,111465,111284,111041,110901,110299,4275,4095,3902,3978,3610,4023,1
190000,1,1,2,30,-1,-1,0,0,0,0,-543,137,379,547,543,-120,680,375,543,4,669,0,1
80000,1,3,1,48,1,1,1,1,1,1,14528,12770,6388,4269,3297,2636,659,1291,371,1075,412,576,1
199104,1,1,2,36,2,2,2,2,2,2,157337,166329,168186,164577,169288,171822,13020,6044,582,7365,5462,4197,1
90298,2,1,1,38,-1,-1,-1,-1,-1,-1,1290,931,1309,931,940,11664,941,1309,921,940,11664,1262,1
20000,1,2,2,31,0,0,0,0,0,-2,4290,5646,7822,7982,0,0,1432,2374,160,0,0,0,1
50000,1,2,2,51,0,0,0,0,0,0,48897,49065,49637,19827,18466,19132,2117,1658,728,678,1028,625,1
220000,1,2,1,43,3,2,1,1,1,1,218269,200261,198003,185675,180379,176423,0,6514,1503,12305,1489,6843,1
245123,2,2,1,38,0,1,0,0,0,0,140861,133983,136296,133239,131359,25270,1025,6539,6280,5245,14824,11355,1
20000,1,2,2,49,0,0,0,0,0,0,16525,17437,18407,18230,18560,18858,1420,2219,1607,1156,1000,831,1
50000,1,1,2,27,1,1,1,0,0,-2,9526,11442,2661,697,0,0,4511,0,665,0,0,0,1
10000,1,3,1,40,2,2,1,1,1,1,8194,8295,8403,8491,8996,8632,480,487,483,716,176,653,1
360000,2,1,1,29,1,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
20000,1,2,2,42,0,0,2,2,0,0,13728,16941,17620,17043,17260,17500,3528,1242,0,733,636,693,1
160000,2,1,1,25,0,-1,0,0,0,0,7269,8377,8484,18285,14884,10137,8377,8407,18020,5324,341,5439,1
10000,1,2,1,45,2,3,3,2,2,2,6773,7150,6907,7250,6924,7255,613,0,511,0,511,341,1
314674,1,1,2,32,0,0,0,0,0,0,38004,35030,16196,19459,10837,8860,3883,3091,7952,1065,532,11189,1
50000,1,2,1,38,0,0,0,1,0,0,47514,48521,50869,47149,29388,28104,1920,3486,610,1107,1022,1070,1
210000,2,1,2,30,0,-1,-1,-1,-1,-1,285,389,394,41,83,41,151,143,0,83,0,383,1
30000,1,2,1,45,2,2,2,2,0,0,12728,12233,14980,13908,11121,9574,0,2955,7,429,434,335,1
103754,1,1,1,33,0,0,0,0,0,0,98700,100536,96016,90375,69780,70678,3863,3941,3768,2953,3502,3500,1
40000,2,2,1,23,2,2,2,2,2,1,33259,34823,33930,36552,36767,33667,2364,0,3459,1225,185,1733,1
60000,1,2,1,39,2,0,0,0,0,0,58397,59731,60426,57125,18184,18502,2979,3048,1481,669,1000,668,1
250000,2,2,1,48,-1,-2,-2,-2,-2,-2,606,303,303,303,303,303,0,303,303,303,303,303,1
300000,1,2,1,55,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
129297,1,1,1,27,0,0,0,0,0,0,7842,8921,9939,10207,10368,10606,1211,1180,454,345,419,551,1
50000,1,1,2,27,1,2,1,0,0,1,42902,42215,37741,31373,32373,31584,393,1385,1490,1894,1156,752,1
90000,2,2,1,26,2,0,0,1,0,0,89630,90128,92232,89517,89077,90496,3870,6772,1919,3660,5974,1531,1
50000,2,1,1,47,1,2,2,0,0,0,48742,50046,18673,18331,18581,18918,2887,149,829,785,911,932,1
367252,1,2,1,30,1,0,0,0,0,0,228472,226791,210651,147968,148580,132031,9654,8286,33814,5470,4971,5200,1
140000,2,2,1,57,0,0,0,0,0,0,137632,137469,137305,136890,136783,136272,5000,5164,4904,5052,4819,4977,1
20000,2,1,2,30,1,0,0,0,0,0,15160,16044,17304,18201,18971,19670,1442,1828,1509,1059,1078,549,1
230000,2,1,1,28,2,0,0,-1,-1,-2,691,311,66,1535,0,0,0,66,1535,0,0,0,1
297928,2,1,2,43,1,0,0,0,0,0,304409,305228,303767,264829,268342,254309,12225,11689,10000,11432,9553,12761,1
50000,1,1,1,55,0,0,0,0,0,0,50654,51055,28140,28792,30332,29925,2530,1472,1100,1985,1490,1018,1
10000,1,2,2,22,1,2,2,2,1,0,6063,7247,8362,8063,7912,8233,1447,1387,0,48,410,701,1
278527,1,2,2,30,0,0,0,2,2,0,255777,259734,275612,278759,276017,235294,9573,20380,9119,2355,7243,9094,1
30000,1,2,2,25,2,2,2,2,2,2,705,705,705,705,705,705,0,0,0,0,0,0,1
20000,1,2,2,24,1,2,0,0,0,0,20640,20147,20264,19573,9933,12054,173,1347,1186,14298,3085,1838,1
170000,1,2,1,34,0,0,0,0,-1,0,12878,13097,7710,4327,4018,731,9283,6731,5641,5458,0,11957,1
20000,1,2,2,41,2,0,0,1,1,1,9959,10444,11918,11640,12078,11903,843,1741,119,837,125,1772,1
197121,1,1,1,36,0,0,0,0,0,0,4095,15253,16816,16328,12623,781,14988,18027,6502,2092,0,116822,1
360000,2,1,1,31,0,0,0,0,0,2,18457,29119,37272,21132,17937,17212,18549,10756,1000,6494,511,151,1
100000,1,1,2,25,1,2,0,0,0,0,74191,73713,75412,76815,78183,80117,1300,3496,3255,3000,3355,3103,1
120000,2,2,1,38,1,2,2,2,2,2,60856,63653,63615,65680,65318,66293,4401,1550,3711,1291,2241,2758,1
50000,2,3,1,47,0,1,0,0,2,2,30296,29786,31120,33550,33818,33341,264,1834,3264,973,220,1011,1
65154,2,2,1,25,0,0,0,0,0,0,46060,35297,29148,28182,28225,28659,2818,1883,1757,1486,1501,1503,1
189005,1,2,1,48,2,2,2,1,1,1,178593,179583,177818,180456,185324,189887,5298,2701,7090,8530,8986,9221,1
140000,1,2,1,41,0,0,0,0,0,0,142564,140644,130614,96775,96504,93934,4629,5001,3737,3745,3737,6110,1
200000,1,1,1,34,0,0,0,0,0,0,5044,5457,5825,5494,4497,6866,4586,1702,683,1031,4145,1359,1
30000,1,2,2,38,0,0,0,0,0,0,23968,25550,26509,27759,29306,10826,1990,2369,1886,1926,1010,950,1
68649,1,2,1,30,0,0,0,0,0,0,33677,34361,21632,7858,7786,6815,1924,1260,644,1618,1163,1297,1
50000,1,2,2,53,0,-2,-2,-2,-1,-1,-149,-488,-244,-244,264,422,0,0,0,508,666,1149,1
111251,1,1,2,33,0,0,0,0,0,0,154026,106101,9809,7095,5815,6057,1926,1263,624,624,312,187,1
140000,1,2,1,35,2,0,0,0,0,0,135248,133970,138165,137203,137620,136617,2709,9151,5006,5242,4919,2571,1
60000,2,2,1,28,0,0,0,0,0,0,60093,59205,56339,56213,24469,27359,2424,2591,2272,2494,3904,1747,1
30000,1,1,1,24,1,2,0,0,0,0,16009,15490,16175,16640,16862,17184,22,1251,739,635,605,647,1
20000,1,2,1,51,0,0,0,0,0,0,16493,17965,17001,18140,17854,18557,1766,1884,1712,520,702,0,1
10000,1,2,2,46,1,0,0,0,0,0,8770,9177,9480,9335,9470,9689,1190,1144,1143,329,360,396,1
150000,2,1,1,36,0,-1,-2,-2,-2,-2,1792,0,0,0,0,0,0,0,0,0,0,0,1
20000,1,2,1,32,2,1,4,4,3,2,16376,20903,21411,20540,20245,19878,5115,1442,0,408,442,360,1
180000,2,2,1,37,-2,-2,-2,-2,-2,-2,0,0,0,0,0,285,0,0,0,0,285,250,1
20000,1,1,2,23,0,0,0,0,0,0,13080,14224,15286,16106,16666,17253,1408,1305,1077,844,864,675,1
150000,1,1,1,43,-1,2,1,-1,-1,-1,802,802,401,401,401,401,0,401,401,401,401,0,1
60000,1,2,2,34,1,1,1,0,0,0,61337,61656,60504,60627,59381,58293,2582,1222,2763,3120,2951,13167,1
294479,2,1,1,42,0,0,0,0,0,0,10371,10401,6744,10049,16231,29208,2142,1104,4458,8125,18568,10196,1
20000,1,2,2,24,2,2,2,0,0,0,16900,19631,18813,19296,19527,19306,3022,0,1333,965,1814,726,1
463003,1,1,1,47,-1,-1,-1,-1,-1,-1,1017,408,2297,2006,583,0,408,2297,2006,583,0,1762,1
256343,1,2,1,41,1,0,0,1,0,0,108345,111135,112359,109887,97534,98690,6385,6403,706,3150,3173,3178,1
110000,2,1,2,26,2,0,0,0,0,0,108489,110142,107469,77140,75104,76372,5336,4328,2978,4006,6996,2810,1
80000,2,2,1,25,2,2,2,2,2,2,27197,28139,27694,29230,29811,30285,1672,304,2307,1200,1114,1292,1
80000,1,1,1,31,1,0,0,0,1,1,39948,41044,57728,61348,60527,64145,2000,17369,4576,292,4643,2500,1
10000,2,2,2,30,1,1,1,2,0,0,8886,9680,10225,9523,9145,1126,1525,1167,0,146,272,669,1
291986,1,1,1,47,0,1,1,1,1,1,158457,161412,161127,168171,171093,174673,6000,2804,9901,5850,5919,5939,1
70601,1,2,2,25,1,1,1,0,0,0,39468,40460,38882,39874,41055,42838,2002,120,1924,1968,2688,1595,1
10000,1,1,2,38,0,1,2,1,0,0,8677,10660,10293,9902,9841,10473,2468,140,113,377,996,22,1
153270,2,1,1,39,-1,-1,-1,-1,-1,-1,2964,2415,7917,3581,3891,5562,2416,8867,3581,3891,5562,2648,1
120000,1,1,1,36,-1,-1,-1,-1,-1,-1,1419,3987,1186,254,16965,825,3987,1186,254,16965,825,235,1
200000,1,1,1,30,0,0,0,0,0,0,3359,1603,1833,1393,1393,1393,414,645,204,204,204,204,1
110000,1,1,1,42,0,0,0,0,0,0,24998,26058,26387,27875,28456,27395,1539,804,2002,1046,536,813,1
99573,2,1,2,24,0,1,0,0,0,0,96982,88639,88626,63602,42801,41607,146,4893,2447,1255,1425,1230,1
50000,1,1,1,25,0,-1,-1,-1,-1,-1,17,17,17,17,17,17,17,17,17,17,17,17,1
70000,2,1,2,28,1,1,2,1,1,1,43997,45382,45954,46819,46321,47553,2386,1613,1919,386,2161,3483,1
40000,2,3,1,38,1,2,2,0,0,0,35019,36055,35738,36648,35775,36460,1909,545,1848,1394,2545,454,1
51306,1,1,1,36,0,0,0,0,0,0,37450,38835,40393,40464,25694,21417,2274,2444,1217,1078,869,1013,1
20000,2,2,1,43,1,1,1,2,2,4,10668,12861,15132,16229,20002,19213,2691,2691,1654,4259,0,861,1
30000,1,2,2,23,0,0,1,1,1,0,19787,24397,23974,26213,25255,1336,5814,217,3092,58,625,0,1
246019,1,1,1,35,-1,-1,-1,-1,0,0,10337,0,1214,83362,25301,12850,0,1214,83362,8673,0,3621,1
146506,2,2,1,41,0,0,-1,0,-1,0,101054,958,1212,253,502,248,20921,1212,0,502,0,258,1
50000,1,1,1,28,0,0,0,0,0,-2,47519,48488,49855,49464,0,0,1901,2262,2114,0,0,0,1
319013,1,1,1,35,0,0,0,0,0,0,274763,280086,285895,292373,297091,201353,11549,11940,12787,12881,8783,5745,1
20000,1,1,1,46,1,2,2,2,0,0,13056,12553,15207,14670,14783,15061,0,3093,0,652,625,1544,1
20000,1,1,1,44,2,2,2,2,2,2,6007,7468,8247,7971,8077,8393,1716,1051,0,323,595,606,1
140000,1,2,1,40,1,2,2,2,2,2,68734,70218,69415,72837,75336,76197,3200,907,4782,4161,2323,2028,1
180000,1,1,2,32,1,0,-1,-1,-1,-1,1464,362,362,362,130,854,362,362,362,130,854,362,1
70000,1,1,1,26,-1,1,1,1,1,0,3484,4371,4115,4705,4401,4714,1184,79,738,57,606,936,1
120000,2,2,1,42,2,1,1,2,1,1,65385,66909,66980,69174,70546,71867,3164,1761,3896,2634,2641,3000,1
50000,2,2,1,43,1,1,2,1,1,1,25579,27911,27874,29361,30343,32059,3069,701,2253,1631,2360,1029,1
20000,1,1,1,27,1,2,2,2,1,0,6463,8206,8256,9228,9320,10710,2000,332,1170,332,1553,250,1
410127,1,1,1,30,1,2,0,0,0,1,391327,379471,379756,381465,398160,396015,0,15349,14899,24135,7070,12192,1
69367,1,1,2,32,0,0,0,0,0,0,66118,129188,51648,26869,26611,11247,2389,3973,1022,1182,449,553,1
30000,2,2,1,24,0,0,0,1,0,0,10557,11655,13412,14016,14469,16811,1294,1957,1110,973,2587,628,1
393279,2,2,1,44,-1,-1,1,0,0,-1,4341,58491,38135,23809,16230,6552,60108,996,2377,2980,6552,4052,1
100000,1,1,2,26,-1,0,-1,-1,-1,-1,24355,2279,1226,1426,1677,-56,0,219,439,730,0,0,1
260000,2,1,2,32,0,0,-1,0,-1,0,899,667,1182,667,899,667,436,1182,231,899,436,1135,1
40000,1,2,1,55,1,-2,-2,-2,-2,-2,-56,-202,-349,-495,-641,-788,0,0,0,0,0,0,1
345066,2,2,1,44,0,0,0,0,0,0,96771,85274,84538,84731,83194,84403,2514,3057,4894,2361,2958,2497,1
117615,1,1,1,31,0,0,0,0,0,0,9977,49552,51888,56188,59518,62722,42731,4374,6678,4411,4365,3397,1
150000,2,1,2,27,-2,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,1
30000,2,2,1,35,2,2,2,0,0,2,15995,18366,18177,18800,20110,21074,2725,393,1226,1714,1429,485,1
70000,1,2,1,47,1,2,0,0,0,0,10182,9444,10818,11564,11957,12800,0,1697,1053,1000,1122,438,1
50000,2,2,1,30,0,0,0,0,0,0,52765,54138,55033,43152,30960,34160,2297,2028,2012,4679,3762,2857,1
50000,1,2,1,42,4,3,2,0,0,0,50320,49233,48006,48819,49340,48880,0,0,2000,1199,1199,2798,1
150000,2,1,2,29,2,2,2,2,0,0,116809,119185,121695,120162,122921,128638,5792,5892,1920,6255,7892,3264,1
70000,2,2,2,34,0,0,1,0,0,0,70708,71380,71809,70436,49361,47687,3498,3111,2666,1767,1617,1921,1
200000,1,1,1,40,0,-1,-1,-1,-1,-1,250,361,250,250,250,250,361,250,250,250,250,250,1
338289,1,2,1,43,0,0,0,0,0,0,273608,272742,263934,248841,245340,200273,12634,12580,7619,8605,7801,6091,1
180000,1,1,1,40,1,2,2,2,2,0,114971,118011,119652,121391,117951,121178,6430,5001,5179,0,5287,4686,1
120000,1,1,2,31,0,2,2,-1,-1,-1,440,427,160,253,160,173,160,0,267,160,267,160,1
50000,2,2,1,28,2,1,1,2,2,1,26271,27792,29501,29155,29814,30614,2134,2347,429,1188,1384,1336,1
120000,1,2,1,37,2,2,2,2,2,2,78083,79038,80105,80562,82227,84176,2807,2980,2967,3293,3529,2526,1
90670,2,1,2,28,2,2,1,0,1,0,86357,84294,83147,51039,50466,49838,0,1333,3128,835,1948,1878,1
63882,2,1,1,35,2,0,0,0,2,0,20168,20907,21464,23302,23442,23974,1364,1017,2388,660,1070,944,1
100000,1,1,2,26,2,0,0,2,2,2,34199,36087,38949,39016,39400,39679,2498,3751,1177,1421,803,5923,1
20000,1,1,2,23,0,1,1,3,2,1,17207,16772,22629,20664,20067,19579,113,4574,201,69,89,1089,1
240000,1,1,1,38,-1,-1,-1,-1,-1,-1,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,1473,390,1
80000,1,2,1,35,0,-1,-1,0,0,0,230,301,1075,1976,573,671,301,1075,1207,230,610,230,1
40000,1,1,1,24,0,0,0,0,2,0,35336,35991,36663,38753,37383,38241,1862,1603,3001,0,1502,1491,1
210000,1,1,1,42,0,-1,-1,0,-1,-1,830,683,893,62,-838,999,683,1041,0,44,2859,686,1
79601,2,1,1,41,0,0,0,0,0,0,41631,41651,9811,1009,53603,54705,1294,4942,635,53187,1135,9668,1
30000,2,2,1,24,0,0,0,1,2,2,29618,28743,30475,31085,31819,30718,1903,2917,1691,2330,0,1451,1
41262,1,2,1,47,0,0,0,-1,-1,0,27834,30597,4163,425,38106,3371,4588,317,581,39597,39,0,1
150000,2,1,2,27,-1,-1,-1,-1,0,-1,480,1262,41,335,335,293,836,41,293,0,0,0,1
356214,2,2,1,32,3,2,1,0,0,0,426389,382960,372706,330837,338190,242888,2757,3032,10289,10944,8894,8612,1
120000,1,1,1,28,0,0,0,1,1,0,7347,9483,16246,16347,15840,16146,2422,7255,641,31,585,589,1
200000,1,1,2,31,2,2,2,2,1,1,172766,174750,177763,179915,183418,187111,6235,7411,6576,6535,6894,5635,1
50000,1,1,1,31,1,2,-1,-1,2,1,1584,107,107,231,123,2943,0,107,231,0,2969,221,1
90000,2,1,2,35,2,0,0,0,0,0,88795,87185,85920,66780,68147,67862,3461,3433,2733,2771,2771,2647,1
70000,2,2,1,26,1,2,2,2,2,2,27532,30426,29638,32153,32512,33536,3450,0,3009,1015,1718,1968,1
500000,2,3,1,53,-2,-2,-2,-2,-2,-2,0,0,0,0,0,965,0,0,0,0,965,0,1
58293,1,2,1,36,0,0,0,0,0,0,53167,54210,16221,16545,16588,16844,2723,1279,792,3372,647,937,1
300000,2,1,1,46,-1,-1,-1,-1,-1,-1,499,2323,143,143,143,0,2323,143,143,143,0,725,1
60000,1,1,2,29,0,0,2,-1,-1,-1,21,352,115,3602,0,505,341,0,3747,0,516,0,1
50000,1,1,1,26,1,2,2,2,2,2,38157,40200,41147,41868,42584,41800,2990,1892,1698,1700,29,2521,1
244846,2,1,1,29,0,0,0,0,0,0,179305,182095,188629,192084,196806,200157,7515,9819,9355,9355,7351,7871,1
50000,1,2,1,39,0,0,0,0,0,0,47396,47550,42681,23613,20058,20241,2202,2476,5909,2981,6948,608,1
70000,1,1,2,30,0,0,0,0,0,0,49301,49735,51440,51657,54133,49857,1324,2772,1291,3062,1356,2385,1
130000,1,1,1,34,0,0,0,0,0,0,3869,7896,8204,10995,11144,10077,4419,972,3320,648,3054,4812,1
70000,1,2,2,38,2,2,2,1,1,1,33565,36366,37368,38452,37655,40118,3388,1880,1995,119,3230,1819,1
20000,1,2,1,29,0,0,2,0,0,1,15912,18549,17885,18870,19902,20303,2905,0,1369,1491,978,649,1
150000,2,1,2,31,0,0,0,0,0,0,2098,2495,3288,1556,1556,0,963,945,810,0,0,0,1
180000,1,1,2,30,1,-1,-1,-2,-2,-2,0,731,0,0,0,0,731,0,0,0,0,0,1
80000,1,1,1,42,2,2,2,2,0,0,54735,55229,57719,57499,58419,60066,1989,3703,1308,2469,2738,1409,1
20000,1,2,1,28,1,0,0,0,1,0,16618,17716,18261,18855,16480,9481,1589,1354,948,282,329,778,1
20000,1,2,1,38,0,-1,-1,-1,-1,-1,6,6,6,6,6,6,0,0,0,0,0,340,1
50000,1,2,1,27,1,2,1,1,1,2,21683,22151,23494,24159,24988,24450,1119,2000,1352,1528,0,1830,1
50000,1,2,1,40,0,0,0,0,0,0,14829,13106,14129,16316,16599,17024,1223,1247,2622,600,758,625,1
100000,2,2,1,32,1,2,0,0,2,1,31904,31094,32720,34588,34627,34733,0,2312,2717,897,803,2303,1
30000,1,2,1,39,2,2,2,2,2,2,11401,12606,12302,11808,13046,13061,1689,187,0,1436,374,1062,1
30000,1,3,1,46,0,0,0,2,2,2,22806,23232,27948,27198,28826,29286,933,5425,0,2378,1055,748,1
20000,1,3,1,44,1,2,1,1,2,0,11608,12369,12885,15350,14827,15398,1247,1008,2679,20,815,843,1
20000,1,1,1,23,1,0,1,0,0,0,18078,19408,19511,19312,19611,19802,1922,725,381,742,695,418,1
158503,2,2,2,27,2,2,1,1,1,0,160058,161634,162608,162343,156027,156568,6377,5612,5779,821,6493,4932,1
30000,1,2,1,33,3,2,1,1,1,2,10464,10601,10883,11293,12477,12056,521,530,672,1506,0,579,1
20000,1,2,1,48,2,1,1,4,4,5,192,192,192,192,192,529,0,0,0,0,336,212,1
80000,1,2,1,36,-1,0,-1,0,-1,0,1750,329,385,500,385,1443,273,385,444,385,1387,329,1
274244,2,1,1,43,3,2,1,1,2,2,125274,124012,128125,130599,132448,135654,2136,7056,5956,5359,5359,5359,1
210000,1,1,1,33,0,0,0,0,0,0,5568,5446,2395,3367,3713,4491,2800,1648,2086,1957,2822,1917,1
130000,1,2,1,37,-1,-1,-1,-1,-1,0,1483,1659,2073,2036,1814,1393,1659,2073,2036,1814,895,2199,1
100000,2,1,1,38,0,-1,-1,-2,-2,-2,0,3010,0,0,0,0,3010,0,0,0,0,0,1
230000,1,1,1,55,1,-2,-1,0,0,-1,0,0,10,10,10,365,0,10,0,0,354,323,1
146479,1,1,1,54,2,0,0,0,0,0,115733,87051,44140,41617,42899,44071,4803,2896,1799,4689,4744,1986,1
200000,2,1,2,31,0,0,0,0,0,0,200914,196159,190721,168702,166577,164763,5395,7975,5836,5261,5525,4756,1
30000,1,2,1,25,0,1,4,3,2,1,25683,28915,28305,26769,26007,25805,3907,235,221,140,143,222,1
360000,2,1,1,37,-2,-2,-2,-1,-1,-2,0,0,0,216,0,0,0,0,216,0,0,0,1
200276,1,1,2,30,-1,-1,0,0,0,-1,3843,25495,10903,8015,2828,5524,25625,10328,290,58,5888,239,1
70000,1,2,2,32,0,0,0,0,0,0,68516,67638,58275,27827,24438,25048,2191,2716,1679,1806,1656,2570,1
10000,1,1,2,22,1,2,1,1,0,0,7830,7114,8616,8993,8949,9417,0,1998,892,408,767,100,1
230000,2,2,1,34,-1,1,-1,-1,-1,-1,1902,1617,1516,1571,1477,2093,93,1516,1571,1477,2093,652,1
200000,2,1,1,39,0,-1,-1,-1,-1,-1,360,360,360,360,360,360,360,360,360,360,360,360,1
220000,1,1,1,43,2,1,1,1,1,1,215140,202377,203692,199048,175134,171029,3403,6572,3437,11225,2291,7003,1
90000,1,1,1,36,1,0,0,0,0,0,54114,54598,56026,57368,58588,59868,1967,2320,2566,2531,2238,3522,1
70000,1,1,1,30,0,1,1,1,1,1,67714,68491,69569,70796,71453,70696,2867,2903,2927,2879,674,6902,1
50000,1,1,1,34,-1,0,-1,-1,2,2,490,490,663,1587,809,2790,216,663,1140,0,2197,0,1
180000,2,2,2,41,2,1,1,1,2,2,50433,51848,52407,52990,54199,55274,2509,1984,2038,2204,2122,2240,1
20000,1,2,1,37,0,0,1,1,3,3,11963,15175,15141,17742,17733,17051,3628,504,3039,559,0,675,1
110000,1,2,1,26,-1,0,0,-1,-1,-1,494,494,255,38,238,773,355,117,138,773,773,138,1
70000,1,2,1,37,2,2,2,2,2,1,33254,36086,37079,38173,37284,39369,3433,1870,2000,0,2854,1867,1
36044,1,1,2,24,0,0,0,0,0,0,28702,29303,14270,12322,10672,11071,1379,1849,588,475,667,167,1
50000,1,2,1,25,0,0,2,2,0,0,20462,22967,23682,23009,23305,23620,2873,1387,0,870,870,999,1
20000,1,1,2,28,2,2,2,2,2,2,10490,12063,11586,11131,11738,12367,2041,5,27,791,972,513,1
140000,2,2,2,26,1,0,0,0,0,0,26075,27735,28252,29038,29386,30130,2179,1131,1319,831,1203,1621,1
70000,2,2,1,32,0,0,0,0,0,0,71424,65677,50247,30339,29976,29283,2535,3028,2179,1058,1016,958,1
200000,1,1,2,33,-1,-1,-1,-2,-2,-2,958,1858,0,0,0,0,1858,0,0,0,0,0,1
20000,1,2,1,29,0,0,0,0,0,0,9845,11044,12453,12442,12841,12830,1410,1809,490,794,350,1269,1
217102,1,1,1,44,2,2,2,0,0,0,161490,157170,154230,131868,120626,89768,2874,6289,5478,2841,3184,8275,1
50000,2,2,1,43,0,0,2,2,0,0,16889,19627,21118,20482,20875,21326,3032,2105,0,789,938,939,1
20000,2,1,2,43,0,0,0,1,1,1,12504,4375,706,1103,732,745,1000,721,396,145,12,0,1
31075,1,2,1,36,0,0,0,-2,-2,-2,30241,29954,0,0,0,0,1726,0,0,0,0,0,1
450000,1,1,1,34,-1,0,-1,-1,-1,-1,9226,3136,2731,4947,2449,1954,2785,2731,4947,2784,1954,3743,1
20000,1,2,1,54,2,1,2,2,1,1,5831,7392,8211,8293,8157,8706,1766,1090,361,98,784,102,1
110000,2,1,2,26,2,0,0,0,0,0,108893,110611,107677,76764,76059,77743,5523,4342,2984,4286,7843,2863,1
30000,1,1,1,24,0,0,0,0,0,0,29150,29850,30371,30904,30545,27151,1800,1739,1706,1641,815,1155,1
210033,1,1,1,48,-1,-1,-1,-1,0,0,995,4041,4053,65836,60776,56543,6029,4053,65836,1427,1131,4999,1
510864,2,2,1,45,0,0,0,0,0,0,567518,537778,533683,528041,458017,464141,19772,23414,20767,17084,23157,18778,1
160000,1,1,1,27,-1,-1,-2,-1,-1,-1,989,0,0,83,83,550,0,0,83,83,550,0,1
